MatchID,IsFifty,BOWLING_LENGTH_ID,TotalWickets,RunsText,SNO,CommentOver,IsBye,BowlerID,BowlTypeID,NewCommentry,BOWLING_LINE_ID,BattingTeamID,IsNoBall,BallRuns,ActualRuns,UPDCommentry,FiveHaul,OverImage,BowlerName,IsDotball,WicketType,OverNo,ActualBallNo,IsHattrick,VideoFile,BowlTypeName,IsOne,BatsManName,Ypitch,TeamName,IsTwo,NonStrikerID,SESSION_NO,Commentry,RunRuns,BowlerType,IsWide,IsBowlerWicket,BallID,IsFour,BallName,IsWicket,Day,CommentStrikers,FlagSet,IsSix,BallCount,BallUniqueID,IsLegBye,Extras,OutBatsManID,StrikerID,IsThree,Xpitch,ShotType,PenaltyRuns,IsMaiden,Flag,InningsNo,Runs,Wickets,IsBouncer,OverName,ShotTypeID,IsFreeHit,IsExtra,BCCheck,TotalRuns,HatCheck,IsHundred,BallNo,IsTwoHundred
1822,0,Short of Good Length,2,One,605058,Over 3.4,0,2022-100mb00000000978-bc824605a44611,30,Yash Dayal to K L Rahul -  ONE RUN !!!,Off stump,14,0,1,1,"Yash Dayal bowling to K L Rahul, short of good length ball, pitching on off stump, K L Rahul plays an aggressive cut shot for a single towards Deep Point",0,,Yash Dayal,0,,4,5,0,RCBVSDC10042025-DC-Inn2-Over4-Ball5.mp4,ANGLED ACROSS,1,K L Rahul,-37.00,Delhi Capitals,0,2022-100mb00000001580-2e206f715b5511,1,"Yash Dayal bowling to K L Rahul, short of good length ball, pitching on off stump, K L Rahul plays an aggressive cut shot for a single towards Deep Point",1,,0,0,969DA9CB-E235-4EE7-A867-C1B7D820BAC3,0,3.4,0,1,Yash Dayal TO K L Rahul,0,0,5,605058,0,0,,2018-100mb00000000019-80e59e32e99c11,0,-145.00,CUT SHOT,0,0,0,2,1,,0,Four,36,0,0,3,29,2022-100mb00000000978-bc824605a44611 - 0,0,4,0
1822,0,Good Length,2,Zero,605059,Over 3.5,0,2022-100mb00000000978-bc824605a44611,41,Yash Dayal to Abishek Porel - DOT BALL !!!,Outside Off stump,14,0,0,0,"Yash Dayal bowling to Abishek Porel, good length ball, pitching outside off stump, Abishek Porel plays a defensive forward push, no run towards Mid-Off",0,,Yash Dayal,1,,4,6,0,RCBVSDC10042025-DC-Inn2-Over4-Ball6.mp4,INSWINGER,0,Abishek Porel,102.50,Delhi Capitals,0,2018-100mb00000000019-80e59e32e99c11,1,"Yash Dayal bowling to Abishek Porel, good length ball, pitching outside off stump, Abishek Porel plays a defensive forward push, no run towards Mid-Off",0,,0,0,EE8A147D-FD1A-45B8-B34D-BF9D0034D895,0,3.5,0,1,Yash Dayal TO Abishek Porel,0,0,6,605059,0,0,,2022-100mb00000001580-2e206f715b5511,0,50.50,FORWARD PUSH,0,0,0,2,0,,0,Four,27,0,0,3,29,2022-100mb00000000978-bc824605a44611 - 0,0,5,0
1822,0,Good Length,2,One,605060,Over 3.6,0,2022-100mb00000000978-bc824605a44611,38,Yash Dayal to Abishek Porel -  ONE RUN !!!,Outside Off stump,14,0,1,1,"Yash Dayal bowling to Abishek Porel, good length ball, pitching outside off stump, Abishek Porel plays an aggressive cut shot for a single towards Deep Point",0,,Yash Dayal,0,,4,7,0,RCBVSDC10042025-DC-Inn2-Over4-Ball7.mp4,STRAIGHT BALL,1,Abishek Porel,-30.00,Delhi Capitals,0,2018-100mb00000000019-80e59e32e99c11,1,"Yash Dayal bowling to Abishek Porel, good length ball, pitching outside off stump, Abishek Porel plays an aggressive cut shot for a single towards Deep Point",1,,0,0,9FD83618-FCF9-4A2E-9CE6-C19784B14BC2,0,3.6,0,1,Yash Dayal TO Abishek Porel,0,0,7,605060,0,0,,2022-100mb00000001580-2e206f715b5511,0,143.00,CUT SHOT,0,0,0,2,1,,0,Four,36,0,0,3,30,2022-100mb00000000978-bc824605a44611 - 0,0,6,0
1822,0,Good Length,2,Zero,605061,Over 4.1,0,2018-100mb00000000015-3501d442e99c11,42,Bhuvneshwar Kumar to Abishek Porel - DOT BALL !!!,Outside Off stump,14,0,0,0,"Bhuvneshwar Kumar bowling to Abishek Porel, good length ball, pitching outside off stump, Abishek Porel plays an aggressive off drive on the back foot, straight to the fielder  towards Mid-Off",1,,Bhuvneshwar Kumar,1,,5,1,0,RCBVSDC10042025-DC-Inn2-Over5-Ball1.mp4,OUTSWINGER,0,Abishek Porel,117.50,Delhi Capitals,0,2018-100mb00000000019-80e59e32e99c11,1,"Bhuvneshwar Kumar bowling to Abishek Porel, good length ball, pitching outside off stump, Abishek Porel plays an aggressive off drive on the back foot, straight to the fielder  towards Mid-Off",0,,0,0,DE13EA07-71B6-4949-BF69-FA7511FC5D19,0,4.1,0,1,Bhuvneshwar Kumar TO Abishek Porel,0,0,1,605061,0,0,,2022-100mb00000001580-2e206f715b5511,0,41.50,BACKFOOT OFF DRIVE,0,0,0,2,0,,0,Five,6,0,0,4,30,2018-100mb00000000015-3501d442e99c11 - 0,0,1,0
1822,0,Good Length,2,Zero,605062,Over 4.2,0,2018-100mb00000000015-3501d442e99c11,42,Bhuvneshwar Kumar to Abishek Porel - DOT BALL !!!,Off stump,14,0,0,0,"Bhuvneshwar Kumar bowling to Abishek Porel, good length ball, pitching on off stump, Abishek Porel plays a defensive back foot push, no run towards Short Mid-On",0,,Bhuvneshwar Kumar,1,,5,2,0,RCBVSDC10042025-DC-Inn2-Over5-Ball2.mp4,OUTSWINGER,0,Abishek Porel,74.00,Delhi Capitals,0,2018-100mb00000000019-80e59e32e99c11,1,"Bhuvneshwar Kumar bowling to Abishek Porel, good length ball, pitching on off stump, Abishek Porel plays a defensive back foot push, no run towards Short Mid-On",0,,0,0,FB8DE416-9845-4D3E-9FD7-BAE577F8184A,0,4.2,0,1,Bhuvneshwar Kumar TO Abishek Porel,0,0,2,605062,0,0,,2022-100mb00000001580-2e206f715b5511,0,-16.50,BACKFOOT PUSH,0,0,0,2,0,,0,Five,97,0,0,4,30,2018-100mb00000000015-3501d442e99c11 - 0,0,2,0
1822,0,Good Length,3,Wicket,605063,Over 4.3,0,2018-100mb00000000015-3501d442e99c11,30,Bhuvneshwar Kumar to Abishek Porel Wicket ,Leg stump,14,0,W,0,"<p>Bhuvneshwar Kumar bowling to Abishek Porel,<span style=""color:#2980b9""><strong>&nbsp;PAYS THE PRICE!</strong></span> good length ball, pitching on leg stump, Abishek Porel tries to get too funky. Looks to play square across the line, but only manages a toe-end that balloons into the night sky.Jitesh Sharma settles under it and grabs it with ease, and that&rsquo;s another soft dismissal in the top order.</p>

<p><strong>WICKET Abishek Porel c Jitesh Sharma b Bhuvneshwar Kumar (Delhi Capitals 30 Runs for 3 wickets)</strong></p>
",1,,Bhuvneshwar Kumar,1,Caught,5,3,0,RCBVSDC10042025-DC-Inn2-Over5-Ball3.mp4,ANGLED ACROSS,0,Abishek Porel,74.00,Delhi Capitals,0,2018-100mb00000000019-80e59e32e99c11,1,"Bhuvneshwar Kumar bowling to Abishek Porel, good length ball, pitching on leg stump, Abishek Porel plays an aggressive pull shot on the back foot WICKET Abishek Porel c Jitesh Sharma b Bhuvneshwar Kumar (Delhi Capitals 30 Runs for 3 wickets) towards Wicket Keeper",0,,0,1,2BA7D81A-A161-4CA1-8636-32B74177F21E,0,4.3,1,1,Bhuvneshwar Kumar TO Abishek Porel,0,0,3,605063,0,0,2022-100mb00000001580-2e206f715b5511,2022-100mb00000001580-2e206f715b5511,0,-16.50,BACKFOOT PULL SHOT,0,0,0,2,0 WK,WICKET,0,Five,58,0,0,4,30,2018-100mb00000000015-3501d442e99c11 - 1,0,3,0
1822,0,Good Length,3,One,605064,Over 4.4,0,2018-100mb00000000015-3501d442e99c11,30,Bhuvneshwar Kumar to Axar Patel -  ONE RUN !!!,Off stump,14,0,1,1,"Bhuvneshwar Kumar bowling to Axar Patel, good length ball, pitching on off stump, Axar Patel uncomfortably  plays an aggressive cover drive on the front foot for a single",2,,Bhuvneshwar Kumar,0,,5,4,0,RCBVSDC10042025-DC-Inn2-Over5-Ball4.mp4,ANGLED ACROSS,1,Axar Patel,83.00,Delhi Capitals,0,2018-100mb00000000019-80e59e32e99c11,1,"Bhuvneshwar Kumar bowling to Axar Patel, good length ball, pitching on off stump, Axar Patel uncomfortably  plays an aggressive cover drive on the front foot for a single",1,,0,0,3D510C08-51D1-4BCF-B5C5-2E412E0E445D,0,4.4,0,1,Bhuvneshwar Kumar TO Axar Patel,0,0,4,605064,0,0,,2019-100mb00000000110-79ae08f5449411,0,-110.50,FRONTFOOT COVERDRIVE,0,0,0,2,1,,0,Five,51,0,0,4,31,2018-100mb00000000015-3501d442e99c11 - 0,0,4,0
1822,0,Good Length,3,Zero,605065,Over 4.5,0,2018-100mb00000000015-3501d442e99c11,41,Bhuvneshwar Kumar to K L Rahul - DOT BALL !!!,Outside Off stump,14,0,0,0,"Bhuvneshwar Kumar bowling to K L Rahul, good length ball, pitching outside off stump, K L Rahul plays a forward defensive shot, no run towards Short Mid-Off",0,,Bhuvneshwar Kumar,1,,5,5,0,RCBVSDC10042025-DC-Inn2-Over5-Ball5.mp4,INSWINGER,0,K L Rahul,47.50,Delhi Capitals,0,2019-100mb00000000110-79ae08f5449411,1,"Bhuvneshwar Kumar bowling to K L Rahul, good length ball, pitching outside off stump, K L Rahul plays a forward defensive shot, no run towards Short Mid-Off",0,,0,0,8D8900B3-3D2E-45A6-9BAA-8E826B810CA0,0,4.5,0,1,Bhuvneshwar Kumar TO K L Rahul,0,0,5,605065,0,0,,2018-100mb00000000019-80e59e32e99c11,0,-46.00,FORWARD DEFENCE,0,0,0,2,0,,0,Five,49,0,0,4,31,2018-100mb00000000015-3501d442e99c11 - 0,0,5,0
1822,0,Good Length,3,Zero,605066,Over 4.6,0,2018-100mb00000000015-3501d442e99c11,38,Bhuvneshwar Kumar to K L Rahul - DOT BALL !!!,Outside Off stump,14,0,0,0,"Bhuvneshwar Kumar bowling to K L Rahul, good length ball, pitching outside off stump, K L Rahul plays an aggressive cover drive on the back foot, straight to the fielder  towards Covers",0,,Bhuvneshwar Kumar,1,,5,6,0,RCBVSDC10042025-DC-Inn2-Over5-Ball6.mp4,STRAIGHT BALL,0,K L Rahul,28.00,Delhi Capitals,0,2019-100mb00000000110-79ae08f5449411,1,"Bhuvneshwar Kumar bowling to K L Rahul, good length ball, pitching outside off stump, K L Rahul plays an aggressive cover drive on the back foot, straight to the fielder  towards Covers",0,,0,0,D60CC9EA-D68F-4600-A500-D04A19CABCC5,0,4.6,0,1,Bhuvneshwar Kumar TO K L Rahul,0,0,6,605066,0,0,,2018-100mb00000000019-80e59e32e99c11,0,-98.00,BACKFOOT COVERDRIVE,0,0,0,2,0,,0,Five,52,0,0,4,31,2018-100mb00000000015-3501d442e99c11 - 0,0,6,0
1822,0,Good Length,3,One,605067,Over 5.1,0,2018-100mb00000000036-2af54408f88a11,30,Josh Hazlewood to Axar Patel -  ONE RUN !!!,Off stump,14,0,1,1,"Josh Hazlewood bowling to Axar Patel, good length ball, pitching on off stump, Axar Patel glides it for a single towards Short Third Man",1,,Josh Hazlewood,0,,6,1,0,RCBVSDC10042025-DC-Inn2-Over6-Ball1.mp4,ANGLED ACROSS,1,Axar Patel,-43.00,Delhi Capitals,0,2018-100mb00000000019-80e59e32e99c11,1,"Josh Hazlewood bowling to Axar Patel, good length ball, pitching on off stump, Axar Patel glides it for a single towards Short Third Man",1,,0,0,D6B07321-D571-4435-96BC-D193D8D7477A,0,5.1,0,1,Josh Hazlewood TO Axar Patel,0,0,1,605067,0,0,,2019-100mb00000000110-79ae08f5449411,0,60.50,GLIDE,0,0,0,2,1,,0,Six,44,0,0,5,32,2018-100mb00000000036-2af54408f88a11 - 0,0,1,0
